partyfacts_id,field,link,page
5251,ideology,Liberal conservatism,Liberal conservatism
5251,ideology,Afrikaner,Afrikaners
5251,position,Right-wing politics,Right-wing politics
5253,ideology,Liberalism in South Africa,Liberalism in South Africa
5253,ideology,Protectionism,Protectionism
5253,ideology,Opposition to immigration,Opposition to immigration
5253,ideology,Commonwealth of Nations,Commonwealth of Nations
5253,position,Centre-right politics,Centre-right politics
5542,ideology,Social democracy,Social democracy
5542,position,Centre-left politics,Centre-left politics
5254,position,Centre-right politics,Centre-right politics
5254,ideology,Classical liberalism,Classical liberalism
5254,ideology,Conservatism,Conservatism
5254,ideology,Commonwealth of Nations,Commonwealth of Nations
5254,ideology,Constitutional monarchism,Constitutional monarchy
5254,ideology,Coloured people,Coloureds
6041,ideology,Afrikaner nationalism,Afrikaner nationalism
6041,ideology,Conservatism,Conservatism
6041,ideology,Self-determination,Self-determination
6041,ideology,Anti-communism,Anti-communism
6041,ideology,Anti-socialism,Criticism of socialism
6041,ideology,Christian nationalism,Christian nationalism
6041,position,Right-wing politics,Right-wing politics
5554,ideology,Social market economy,Social market economy
5554,ideology,Sudanese,Demographics of Sudan
5554,ideology,nationalism,Nationalism
5554,ideology,Social liberalism,Social liberalism
5554,ideology,Progressivism,Progressivism
5554,ideology,New Sudan,New Sudan
5554,ideology,Socialism,Socialism
5554,ideology,Marxism-Leninism,Marxism–Leninism
5554,position,Centre-left,Centre-left politics
5554,position,Left-wing politics,Left-wing politics
5554,position,Far-left politics,Far-left politics
2413,ideology,Republicanism in Spain,Republicanism in Spain
2413,ideology,Social liberalism,Social liberalism
2413,ideology,Decentralization,Decentralization
2413,position,Centre-left politics,Centre-left politics
8262,ideology,Regionalism (politics),Regionalism (politics)
8262,ideology,Canarian&nbsp;nationalism,Canarian nationalism
8262,ideology,Liberalism,Liberalism
8262,ideology,Federalism,Federalism
8262,position,Centrism,Centrism
8262,position,Centre-right politics,Centre-right politics
841,ideology,Right-wing populism,Right-wing populism
841,position,Right-wing,Right-wing politics
8271,ideology,Progressivism,Progressivism
8271,ideology,Valencianism,Valencianism
8271,ideology,Ecologism,Environmentalism
8271,position,Left-wing politics,Left-wing politics
441,ideology,Conservatism,Conservatism
441,ideology,Christian democracy,Christian democracy
441,position,Centre-right politics,Centre-right politics
441,position,El País,El País
441,position,Right-wing politics,Right-wing politics
1671,ideology,Basque nationalism,Basque nationalism
1671,ideology,Left-wing nationalism,Left-wing nationalism
1671,ideology,Abertzale left,Abertzale left
1671,ideology,Basque independence,Basque Country independence
1671,ideology,Socialism,Socialism
1671,position,Left-wing politics,Left-wing politics
1011,ideology,Galician nationalism,Galician nationalism
1011,ideology,Socialism,Socialism
1011,ideology,Left-wing nationalism,Left-wing nationalism
1011,ideology,Eco-nationalism,Eco-nationalism
1011,ideology,Republicanism in Spain,Republicanism in Spain
1011,ideology,Feminism,Feminism
1011,ideology,Euroscepticism,Euroscepticism
1011,ideology,20 Minutos,20 minutos
1011,ideology,Galician independence movement,Galician independence movement
1011,ideology,Faro de Vigo,Faro de Vigo
1011,ideology,El País,El País
1011,position,Left-wing politics,Left-wing politics
8261,ideology,Canarian nationalism,Canarian nationalism
8261,position,Centrism,Centrism
8357,ideology,Catalan independence,Catalan independence movement
8357,ideology,Socialism,Socialism
8357,ideology,Feminism,Feminism
8357,ideology,Direct democracy,Direct democracy
8357,ideology,Anti-capitalism,Anti-capitalism
8357,ideology,Catalan Countries,Catalan Countries
8357,ideology,Euroscepticism,Euroscepticism
8357,ideology,El País,El País
8357,position,Left-wing politics,Left-wing politics
8357,position,Far-left politics,Far-left politics
1248,position,Centrism,Centrism
1248,position,centre-right,Centre-right politics
1248,ideology,Centrism,Centrism
1248,ideology,Liberalism,Liberalism
1248,ideology,Christian democracy,Christian democracy
1248,ideology,centre-right,Centre-right politics
1564,ideology,Aragonese nationalism,Aragonese nationalism
1564,ideology,Eco-socialism,Eco-socialism
1564,ideology,Left-wing nationalism,Left-wing nationalism
1564,ideology,Republicanism in Spain,Republicanism in Spain
1564,ideology,Federalism,Federalism
1564,position,Left-wing politics,Left-wing politics
6783,ideology,Conservatism,Conservatism
6783,ideology,Monarchism,Monarchism
6783,position,Right-wing,Right-wing politics
3217,ideology,Liberalism,Liberalism
3217,ideology,Pro-Europeanism,Pro-Europeanism
3217,position,Centrism,Centrism
3217,position,The Times,The Times
3217,position,Centre-right politics,Centre-right politics
5623,ideology,Valencianism,Valencianism
5623,ideology,Progressivism,Progressivism
5623,ideology,Republicanism,Republicanism
5623,ideology,Republicanism in Spain,Republicanism in Spain
5623,ideology,Green politics,Green politics
5623,ideology,Valencian nationalism,Valencian nationalism
5623,position,Left-wing politics,Left-wing politics
81,ideology,Canarian nationalism,Canarian nationalism
81,ideology,Regionalism (politics),Regionalism (politics)
81,ideology,Centrism,Centrism
81,position,Centrism,Centrism
81,position,European Social Survey,European Social Survey
81,position,Centre-right politics,Centre-right politics
984,ideology,Christian democracy,Christian democracy
984,ideology,Federalism,Federalism
984,position,Center (politics),Centrism
8651,ideology,Galician nationalism,Galician nationalism
8651,ideology,Liberalism,Liberalism
8651,ideology,Christian democracy,Christian democracy
8651,ideology,Confederalism,Confederation
8651,position,Centrism,Centrism
8814,ideology,Conservatism,Conservatism
8814,ideology,Christian democracy,Christian democracy
8814,position,Centre-right politics,Centre-right politics
5853,ideology,Peripheral nationalism,Peripheral nationalism
4598,ideology,National conservatism,National conservatism
4598,ideology,Catholic Church and politics,Catholic Church and politics
4598,ideology,Accidentalism and catastrophism,Accidentalism and catastrophism
4598,ideology,Christian corporatism,Christian corporatism
4598,ideology,Agrarianism,Agrarianism
4598,ideology,Distributism,Distributism
4598,position,Right-wing,Right-wing politics
6779,ideology,Republicanism in Spain,Republicanism in Spain
6779,ideology,Progressivism,Progressivism
6779,ideology,Federalism,Federalism
6779,ideology,Political radicalism,Radical politics
6779,ideology,Socialism,Socialism
6779,position,Centre-left,Centre-left politics
6779,position,Left-wing,Left-wing politics
6781,ideology,Conservatism,Conservatism
6781,ideology,Monarchism,Monarchism
4795,ideology,Catalan independence,Catalan independence movement
4795,ideology,Catalan nationalism,Catalan nationalism
4795,ideology,Liberalism,Liberalism
4795,ideology,Conservative liberalism,Conservative liberalism
4795,ideology,Social democracy,Social democracy
4795,position,Centre-right politics,Centre-right politics
139,ideology,Catalan nationalism,Catalan nationalism
139,ideology,Populism,Populism
139,ideology,Christian democracy,Christian democracy
139,ideology,Liberalism,Liberalism
139,ideology,Conservatism,Conservatism
139,ideology,Catalan independentism,Catalan independence movement
139,ideology,Social democracy,Social democracy
139,position,Centrism,Centrism
139,position,centre-right politics,Centre-right politics
4595,ideology,Republicanism,Republicanism
4595,ideology,Liberal conservatism,Liberal conservatism
4595,position,Centre-right,Centre-right politics
8031,ideology,Democratic socialism,Democratic socialism
8031,ideology,Eco-socialism,Eco-socialism
8031,ideology,Regionalism (politics),Regionalism (politics)
8031,position,Left-wing politics,Left-wing politics
5873,ideology,Democratic socialism,Democratic socialism
5873,ideology,Ecologism,Environmentalism
5873,ideology,Participatory democracy,Participatory democracy
5873,ideology,Galician nationalism,Galician nationalism
5873,ideology,Federalism,Federalism
5873,position,Left-wing politics,Left-wing politics
8637,ideology,Green politics,Green politics
8637,ideology,Eco-socialism,Eco-socialism
8637,ideology,Ecofeminism,Ecofeminism
8637,position,Centre-left politics,Centre-left politics
8637,position,Left-wing politics,Left-wing politics
8032,ideology,Progressivism,Progressivism
8032,ideology,Valencianism,Valencianism
8032,ideology,Ecologism,Environmentalism
8032,position,Left-wing politics,Left-wing politics
848,ideology,Catalan independence,Catalan independence movement
848,ideology,Eco-nationalism,Eco-nationalism
848,ideology,Left-wing nationalism,Left-wing nationalism
848,ideology,Republicanism,Republicanism
848,ideology,Democratic socialism,Democratic socialism
848,ideology,Social democracy,Social democracy
848,ideology,Regionalism (politics),Regionalism (politics)
848,ideology,Federalism,Federalism
848,position,Centre-left politics,Centre-left politics
848,position,Left-wing politics,Left-wing politics
1643,ideology,Peripheral nationalism,Peripheral nationalism
5668,ideology,Basque independence,Basque Country independence
5668,ideology,Left-wing nationalism,Left-wing nationalism
5668,ideology,Abertzale left,Abertzale left
5668,ideology,Socialism,Socialism
5668,position,Left-wing politics,Left-wing politics
5668,position,Far-left politics,Far-left politics
1324,position,Centre-left politics,Centre-left politics
1324,ideology,Basque nationalism,Basque nationalism
1324,ideology,Basque independence,Basque Country independence
1324,ideology,Social democracy,Social democracy
1326,ideology,Socialism,Socialism
1326,ideology,Basque nationalism,Basque nationalism
1326,position,Left-wing politics,Left-wing politics
5778,ideology,Authoritarian conservatism,Authoritarian conservatism
5778,ideology,Para-fascism,Para-fascism
5778,ideology,Paul Preston,Paul Preston
5778,ideology,Francoism,Francoist Spain
5778,ideology,Traditionalism (Spain),Traditionalism (Spain)
5778,ideology,National Catholicism,National Catholicism
5778,ideology,Contemporary European History,Contemporary European History
5778,ideology,Cambridge,Cambridge
5778,ideology,New York City,New York City
5778,ideology,Cambridge University Press,Cambridge University Press
5778,ideology,Corporate statism,Corporate statism
5778,ideology,SAGE Publications,Sage Publishing
5778,ideology,Spanish nationalism,Spanish nationalism
5778,ideology,California,California
5778,ideology,ABC-CLIO,ABC-Clio
5778,ideology,Falangism,Falangism
5778,ideology,Totalitarianism,Totalitarianism
5778,ideology,Class collaboration,Class collaboration
5778,ideology,Palingenetic ultranationalism,Palingenetic ultranationalism
5778,ideology,University of Valencia,University of Valencia
5778,ideology,Social revolution,Social revolution
5778,ideology,Narciso Perales,Narciso Perales
5778,ideology,agrarian reform,Land reform
5778,ideology,National syndicalism,National syndicalism
5778,ideology,University of California Press,University of California Press
5778,ideology,University of Cambridge Press,Cambridge University Press
5778,ideology,Anti-clericalism,Anti-clericalism
5778,ideology,University of Wisconsin Press,University of Wisconsin Press
5778,ideology,Pan-Hispanism,Panhispanism
5778,ideology,Spanish irredentism,Spanish irredentism
5778,ideology,Spanish unionism,Spanish unionism
5778,position,Far-right politics,Far-right politics
9087,ideology,Autonomism (political doctrine),Autonomism (political doctrine)
9087,ideology,Regionalism (politics),Regionalism (politics)
9087,ideology,Liberalism,Liberalism
9087,ideology,Pro-Europeanism,Pro-Europeanism
9087,position,Centrism,Centrism
9087,position,Centre-right politics,Centre-right politics
8358,ideology,Basque nationalism,Basque nationalism
8358,ideology,Progressivism,Progressivism
8358,ideology,Regionalism (politics),Regionalism (politics)
8358,ideology,Social democracy,Social democracy
8358,ideology,Environmentalism,Environmentalism
8358,ideology,Christian democracy,Christian democracy
8358,position,Centre politics,Centrism
8358,position,Centre-left politics,Centre-left politics
473,ideology,Abertzale left,Abertzale left
473,position,Far-left politics,Far-left politics
1141,ideology,Revolutionary socialism,Revolutionary socialism
1141,ideology,Communism,Communism
1141,ideology,Left-wing nationalism,Left-wing nationalism
1141,ideology,Feminism,Feminism
1141,ideology,Independence,Independence
1141,ideology,Anti-capitalism,Anti-capitalism
1141,ideology,Internationalism (politics),Internationalism (politics)
1260,ideology,Eco-socialism,Eco-socialism
1260,ideology,Regionalism (politics),Regionalism (politics)
1260,position,Left-wing politics,Left-wing politics
6776,ideology,Liberalism,Liberalism
6776,ideology,Monarchism,Monarchism
6776,ideology,Progressivism,Progressivism
6782,ideology,Liberalism,Liberalism
6782,ideology,Monarchism,Monarchism
6782,position,Centre-left,Centre-left politics
4593,ideology,Republicanism in Spain,Republicanism in Spain
