partyfacts_id,field,value,value_clean
3218,ideology,"{{plainlist|class|=|nowrap|
*[[Political unitarism|Centralism]]|ref|{{cite news |title=El programa de Vox para ""reconquistar"" España|url=http://lab.rtve.es/las-claves/el-programa-de-vox-para-reconquistar-espana-2018-12-03/|date=3 December 2018|work=RTVE}}|</ref>|ref|{{cite news | last=Remírez de Ganuza |first=Carmen |title=Nace Vox pidiendo la eliminación de los parlamentos regionales|url=https://www.elmundo.es/espana/2014/01/17/52d8675e268e3e0b5a8b4585.html|date=17 January 2014|work=El Mundo}}|</ref>|
*[[Conservatism]]|ref|{{cite news|work=[[Yahoo News]]|title=Spanish election: victory for Socialists as VOX surge fragments right-wing vote|date=29 April 2019|url=https://news.yahoo.com/spanish-election-victory-socialists-vox-094459960.html}}|</ref>|ref| name=""reuters""|{{Cite news|work=[[Reuters]] |title=Factbox: The rise of Spain's far-right - Vox becomes third-biggest party|date=10 November 2019 |url=https://www.reuters.com/article/us-spain-election-vox-factbox/factbox-the-rise-of-spains-far-right-vox-seen-becoming-third-biggest-party-idUSKBN1XK0L2}}|</ref>|ref|{{cite news|work=[[Axios (website)|Axios]] |title=Far-right claims first victories in Spain since Franco era |date=5 December 2018 |url=https://www.axios.com/what-is-spain-far-right-vox-party-andalusia-elections-e53f9d0e-2232-4f7b-9a9d-6933c1429f89.html}}|</ref>|
*[[Economic liberalism]]|ref| name=mellon|ref|{{cite news|last=Álvarez Barba|first=Yago |title=Si a HSBC y Goldman Sachs les gusta Vox, a ti no te debería gustar|work=elsaltodiario.com|quote=Diría eso de que ""con esto a Vox se le ha caído la careta"", pero es que no creo que Vox se haya puesto nunca caretas que oculten su vertiente neoliberal y de servidumbre a las élites financieras.|url=https://www.elsaltodiario.com/vox/hsbc-goldman-sachs-gusta-espinosa-ubs-brexit}}|</ref>|ref|{{cite web|url=https://es.panampost.com/vanessa-araujo/2018/12/06/partido-mas-liberal-vox/|title=En España el partido más liberal en materia económica es VOX |website=panampost.com |date=6 December 2018 |language=es}}|</ref>|ref|{{cite web|url=https://www.letraslibres.com/espana-mexico/politica/vox-es-mas-ultraderecha-clasica-que-populismo-contemporaneo |title=Vox es más ultraderecha clásica que populismo contemporáneo |website=letraslibres.com |language=es |quote=su nacionalismo se conjuga con [...] un discurso económico liberal}}|</ref>|
*[[National conservatism]]|ref|{{Cite web|url=http://www.parties-and-elections.eu/spain.html |title=Spain|website=Parties and Elections in Europe|first=Wolfram|last=Nordsieck|year=2019}}|</ref>|
*[[Right-wing populism]]|ref|{{Cite journal|journal=The London School of Economics and Political Science |url=https://blogs.lse.ac.uk/europpblog/2020/07/30/who-are-vox-and-who-are-their-voters/|title=Who are Vox, and who are their voters?|last1=Rama|first1=José|last2=J. Turnbull-Dugarte|first2=Stuart|last3=Santana |first3=Andrés|date=30 July 2020|access-date=23 October 2020}}|</ref>|ref|{{cite news|work=[[BBC News]] |title=Spanish elections: How the far-right Vox party found its footing|author=Guy Hedgecoe |date=11 November 2019|url=https://www.bbc.com/news/world-europe-46422036}}|</ref>|
*[[Euroscepticism|Soft Euroscepticism]]|ref| name=""reuters""|ref|{{cite web|url=http://www.euvisions.eu/eu-related-discussions-in-2019-spanish-general-elections-a-twitter-study/|title=EU-related discussions in 2019 Spanish general elections: a Twitter study|last=Castelli|first=Francesco|date=9 December 2019|website=euvisions.eu|access-date=12 November 2021|url-status=dead|archive-url=https://web.archive.org/web/20200206151452/http://www.euvisions.eu/eu-related-discussions-in-2019-spanish-general-elections-a-twitter-study/|archive-date=6 February 2020|quote=Vox holds positions of soft euroscepticism, arguing that Spain should make no sovereignty concessions to the EU, and its presence on the national stage pushed expectations towards an increased politicization of the debate around the European Union}}|</ref>|ref| name=""euro""|
*[[Spanish nationalism]]|ref|{{cite book |author=Fredrik Engelstad |author2=Trygve Gulbrandsen |url=https://books.google.com/books?id=kU-xDwAAQBAJ|title=Elites and People: Challenges to Democracy |page=199 |publisher=Comparative Social Research |date=7 October 2019 |isbn=978-1838679156}}|</ref>|ref| name=casals20190119|ref| name=acha20190106|{{Cite journal|first=Beatriz|last=Acha|title=No, no es un partido (neo)fascista|date=6 January 2019 |journal=Agenda Pública|url=http://agendapublica.elpais.com/no-no-es-un-partido-neofascista/}}|</ref>|ref| name=mellon|{{Cite journal|journal=Agenda Pública|url=http://agendapublica.elpais.com/vox-del-nacional-catolicismo-al-ultranacionalismo-neoliberal/|title=Vox. Del nacional-catolicismo al ultranacionalismo neoliberal|first=Joan|last=Antón-Mellón|date=29 April 2019|access-date=29 April 2019|archive-url=https://web.archive.org/web/20190503115247/http://agendapublica.elpais.com/vox-del-nacional-catolicismo-al-ultranacionalismo-neoliberal/|archive-date=3 May 2019|url-status=dead}}|</ref>|
*[[Ultranationalism]]|ref|{{Cite web|url=https://www.nytimes.com/2019/11/13/opinion/spain-election-vox.html|title=Vox and the Rise of the Extreme Right in Spain
|website=New York Times|first=Martin|last=Caparros|year=2019}}|</ref>|<!--Regardless the traditionalist/conservative/ultraconservative values espoused by the party may be featured here under some sort of label, including ""social-conservatism"" one, the cited source is not an adequate one for this purpose in the infobox, as it only retrospectively addresses the nature of the founders in a foundational sense (conversely, implying the party had that former ideological feature and currently the party do not is a form of [[WP:OR|original research]]). [[Social conservatism]]<ref>{{cite web|date=26 April 2019|url=https://www.politico.eu/article/spain-far-right-big-vox-question/|title=Spain's big Vox question|website=www.politico.eu|publisher=Politico|access-date=13 December 2019}}</ref>-->}} *[[Conservatism]] *[[Economic liberalism]] *[[National conservatism]] *[[Right-wing populism]] *[[Euroscepticism|Soft Euroscepticism]] *[[Spanish nationalism]] *[[Ultranationalism]]","{{plainlist|class|=|nowrap|
*[[Political unitarism|Centralism]]|ref|{{cite news |title=El programa de Vox para ""reconquistar"" España|url=http://lab.rtve.es/las-claves/el-programa-de-vox-para-reconquistar-espana-2018-12-03/|date=3 December 2018|work=RTVE}}|</ref>|ref|{{cite news | last=Remírez de Ganuza |first=Carmen |title=Nace Vox pidiendo la eliminación de los parlamentos regionales|url=https://www.elmundo.es/espana/2014/01/17/52d8675e268e3e0b5a8b4585.html|date=17 January 2014|work=El Mundo}}|</ref>|
*[[Conservatism]]|ref|{{cite news|work=[[Yahoo News]]|title=Spanish election: victory for Socialists as VOX surge fragments right-wing vote|date=29 April 2019|url=https://news.yahoo.com/spanish-election-victory-socialists-vox-094459960.html}}|</ref>|ref| name=""reuters""|{{Cite news|work=[[Reuters]] |title=Factbox: The rise of Spain's far-right - Vox becomes third-biggest party|date=10 November 2019 |url=https://www.reuters.com/article/us-spain-election-vox-factbox/factbox-the-rise-of-spains-far-right-vox-seen-becoming-third-biggest-party-idUSKBN1XK0L2}}|</ref>|ref|{{cite news|work=[[Axios (website)|Axios]] |title=Far-right claims first victories in Spain since Franco era |date=5 December 2018 |url=https://www.axios.com/what-is-spain-far-right-vox-party-andalusia-elections-e53f9d0e-2232-4f7b-9a9d-6933c1429f89.html}}|</ref>|
*[[Economic liberalism]]|ref| name=mellon|ref|{{cite news|last=Álvarez Barba|first=Yago |title=Si a HSBC y Goldman Sachs les gusta Vox, a ti no te debería gustar|work=elsaltodiario.com|quote=Diría eso de que ""con esto a Vox se le ha caído la careta"", pero es que no creo que Vox se haya puesto nunca caretas que oculten su vertiente neoliberal y de servidumbre a las élites financieras.|url=https://www.elsaltodiario.com/vox/hsbc-goldman-sachs-gusta-espinosa-ubs-brexit}}|</ref>|ref|{{cite web|url=https://es.panampost.com/vanessa-araujo/2018/12/06/partido-mas-liberal-vox/|title=En España el partido más liberal en materia económica es VOX |website=panampost.com |date=6 December 2018 |language=es}}|</ref>|ref|{{cite web|url=https://www.letraslibres.com/espana-mexico/politica/vox-es-mas-ultraderecha-clasica-que-populismo-contemporaneo |title=Vox es más ultraderecha clásica que populismo contemporáneo |website=letraslibres.com |language=es |quote=su nacionalismo se conjuga con [...] un discurso económico liberal}}|</ref>|
*[[National conservatism]]|ref|{{Cite web|url=http://www.parties-and-elections.eu/spain.html |title=Spain|website=Parties and Elections in Europe|first=Wolfram|last=Nordsieck|year=2019}}|</ref>|
*[[Right-wing populism]]|ref|{{Cite journal|journal=The London School of Economics and Political Science |url=https://blogs.lse.ac.uk/europpblog/2020/07/30/who-are-vox-and-who-are-their-voters/|title=Who are Vox, and who are their voters?|last1=Rama|first1=José|last2=J. Turnbull-Dugarte|first2=Stuart|last3=Santana |first3=Andrés|date=30 July 2020|access-date=23 October 2020}}|</ref>|ref|{{cite news|work=[[BBC News]] |title=Spanish elections: How the far-right Vox party found its footing|author=Guy Hedgecoe |date=11 November 2019|url=https://www.bbc.com/news/world-europe-46422036}}|</ref>|
*[[Euroscepticism|Soft Euroscepticism]]|ref| name=""reuters""|ref|{{cite web|url=http://www.euvisions.eu/eu-related-discussions-in-2019-spanish-general-elections-a-twitter-study/|title=EU-related discussions in 2019 Spanish general elections: a Twitter study|last=Castelli|first=Francesco|date=9 December 2019|website=euvisions.eu|access-date=12 November 2021|url-status=dead|archive-url=https://web.archive.org/web/20200206151452/http://www.euvisions.eu/eu-related-discussions-in-2019-spanish-general-elections-a-twitter-study/|archive-date=6 February 2020|quote=Vox holds positions of soft euroscepticism, arguing that Spain should make no sovereignty concessions to the EU, and its presence on the national stage pushed expectations towards an increased politicization of the debate around the European Union}}|</ref>|ref| name=""euro""|
*[[Spanish nationalism]]|ref|{{cite book |author=Fredrik Engelstad |author2=Trygve Gulbrandsen |url=https://books.google.com/books?id=kU-xDwAAQBAJ|title=Elites and People: Challenges to Democracy |page=199 |publisher=Comparative Social Research |date=7 October 2019 |isbn=978-1838679156}}|</ref>|ref| name=casals20190119|ref| name=acha20190106|{{Cite journal|first=Beatriz|last=Acha|title=No, no es un partido (neo)fascista|date=6 January 2019 |journal=Agenda Pública|url=http://agendapublica.elpais.com/no-no-es-un-partido-neofascista/}}|</ref>|ref| name=mellon|{{Cite journal|journal=Agenda Pública|url=http://agendapublica.elpais.com/vox-del-nacional-catolicismo-al-ultranacionalismo-neoliberal/|title=Vox. Del nacional-catolicismo al ultranacionalismo neoliberal|first=Joan|last=Antón-Mellón|date=29 April 2019|access-date=29 April 2019|archive-url=https://web.archive.org/web/20190503115247/http://agendapublica.elpais.com/vox-del-nacional-catolicismo-al-ultranacionalismo-neoliberal/|archive-date=3 May 2019|url-status=dead}}|</ref>|
*[[Ultranationalism]]|ref|{{Cite web|url=https://www.nytimes.com/2019/11/13/opinion/spain-election-vox.html|title=Vox and the Rise of the Extreme Right in Spain
|website=New York Times|first=Martin|last=Caparros|year=2019}}|</ref>|<!--Regardless the traditionalist/conservative/ultraconservative values espoused by the party may be featured here under some sort of label, including ""social-conservatism"" one, the cited source is not an adequate one for this purpose in the infobox, as it only retrospectively addresses the nature of the founders in a foundational sense (conversely, implying the party had that former ideological feature and currently the party do not is a form of [[WP:OR|original research]]). [[Social conservatism]]<ref>{{cite web|date=26 April 2019|url=https://www.politico.eu/article/spain-far-right-big-vox-question/|title=Spain's big Vox question|website=www.politico.eu|publisher=Politico|access-date=13 December 2019}}</ref>-->}} *[[Conservatism]] *[[Economic liberalism]] *[[National conservatism]] *[[Right-wing populism]] *[[Euroscepticism|Soft Euroscepticism]] *[[Spanish nationalism]] *[[Ultranationalism]]"
3218,position,[[Right-wing politics|Right-wing]] to [[Far-right politics|far-right]] {{efn|name|=|a|Pablo Carmona suggests Vox can be indeed adequately interpreted as a sort of evolution of the People's Party from the last years of the leadership of [[José María Aznar]].|Sfn|Carmona Pascual|2020|p|=|161}} {{Sfn|Carmona Pascual|2020|p|=|161}},[[Right-wing politics|Right-wing]] to [[Far-right politics|far-right]] {{efn|name|=|a|Pablo Carmona suggests Vox can be indeed adequately interpreted as a sort of evolution of the People's Party from the last years of the leadership of [[José María Aznar]].|Sfn|Carmona Pascual|2020|p|=|161}} {{Sfn|Carmona Pascual|2020|p|=|161}}
8930,ideology,[[Islam in Sri Lanka|Muslim]] [[minority politics]],[[Islam in Sri Lanka|Muslim]] [[minority politics]]
5730,ideology,[[Sri Lankan Tamil Nationalism|Tamil nationalism]],[[Sri Lankan Tamil Nationalism|Tamil nationalism]]
6868,ideology,[[Communism]]<br>[[Leninism]]<br>[[Trotskyism]],[[Communism]]<br>[[Leninism]]<br>[[Trotskyism]]
6868,position,[[Far-left politics|Far-left]],[[Far-left politics|Far-left]]
4066,ideology,[[Sri Lankan Tamil Nationalism|Tamil Nationalism]],[[Sri Lankan Tamil Nationalism|Tamil Nationalism]]
6077,ideology,[[Democratic socialism]],[[Democratic socialism]]
6077,position,[[Centre-left]],[[Centre-left]]
1966,position,[[Centre-right politics|Centre-right]] to [[Right-wing politics|right-wing]],[[Centre-right politics|Centre-right]] to [[Right-wing politics|right-wing]]
1966,ideology,[[Conservatism]]<br/>[[Economic liberalism]],[[Conservatism]]<br/>[[Economic liberalism]]
8070,ideology,[[Agrarian socialism]]<br />[[Sri Lanka Tamils (Indian origin)|Indian Tamil interests]],[[Agrarian socialism]]<br />[[Sri Lanka Tamils (Indian origin)|Indian Tamil interests]]
5447,ideology,[[Sri Lankan Tamil Nationalism|Tamil nationalism]],[[Sri Lankan Tamil Nationalism|Tamil nationalism]]
4067,ideology,[[Communism]]<br>[[Marxism–Leninism]]<br>[[Anti-imperialism]]<br>[[Anti-revisionism]] <br>[[Revolutionary socialism]]<br>[[Progressivism]],[[Communism]]<br>[[Marxism–Leninism]]<br>[[Anti-imperialism]]<br>[[Anti-revisionism]] <br>[[Revolutionary socialism]]<br>[[Progressivism]]
4067,position,[[Far-left politics|Far-left]],[[Far-left politics|Far-left]]
5414,ideology,[[Communism]]<br />[[Trotskyism]],[[Communism]]<br />[[Trotskyism]]
5414,position,[[Far-left politics|Far-left]],[[Far-left politics|Far-left]]
6692,ideology,[[Democratic socialism]],[[Democratic socialism]]
4064,ideology,[[Islam in Sri Lanka|Muslim]] [[minority politics]],[[Islam in Sri Lanka|Muslim]] [[minority politics]]
1967,ideology,[[Social democracy]] <br />[[Sinhalese nationalism]]<br />[[Left-wing nationalism]] {{efn|The United Front government was formed in 1970 by the Party}} <br />,[[Social democracy]] <br />[[Sinhalese nationalism]]<br />[[Left-wing nationalism]] {{efn|The United Front government was formed in 1970 by the Party}} <br />
1967,position,[[Centre-left politics|Centre-left]],[[Centre-left politics|Centre-left]]
8499,ideology,[[Social democracy]] <br />[[Sinhalese Buddhist nationalism|Sinhalese nationalism]] <br />[[National conservatism]] <br />[[Left-wing nationalism]] <br />[[Federalism in Sri Lanka|Anti-federalism]] <br />[[Anti-Imperialism]] <br />[[Populism]],[[Social democracy]] <br />[[Sinhalese Buddhist nationalism|Sinhalese nationalism]] <br />[[National conservatism]] <br />[[Left-wing nationalism]] <br />[[Federalism in Sri Lanka|Anti-federalism]] <br />[[Anti-Imperialism]] <br />[[Populism]]
8499,position,Economic: [[Left-wing]] <br>Social: [[Right-wing]] <br/>,Economic: [[Left-wing]] <br>Social: [[Right-wing]] <br/>
6691,ideology,[[Communism]]<br>[[Marxism–Leninism]]<br>[[Anti-Imperialism]],[[Communism]]<br>[[Marxism–Leninism]]<br>[[Anti-Imperialism]]
6691,position,[[Far-left politics|Far-left]],[[Far-left politics|Far-left]]
5729,ideology,[[Sri Lankan Tamil Nationalism|Tamil nationalism]]<br />[[Federalism]],[[Sri Lankan Tamil Nationalism|Tamil nationalism]]<br />[[Federalism]]
5729,position,[[Centre-left]],[[Centre-left]]
7134,position,Far-Left,Far-Left
7134,ideology,[[Communism]]<br>[[Trotskyism]],[[Communism]]<br>[[Trotskyism]]
5495,ideology,{{ubl|[[Big tent]]|'''Until 2005:'''|''[[New Sudan]]''}},{{ubl|[[Big tent]]|'''Until 2005:'''|''[[New Sudan]]''}}
4754,ideology,[[Nationalism]]<br>[[Liberal conservatism]]<br />[[Secularism]]<br />'''Historically:'''<br />[[New Sudan|Sudanese reunification]],[[Nationalism]]<br>[[Liberal conservatism]]<br />[[Secularism]]<br /><br />[[New Sudan|Sudanese reunification]]
4754,position,[[Centre-right]],[[Centre-right]]
5494,ideology,"[[Arab nationalism]]<br/>[[Arab socialism]]<br/>[[Anti-communism]]<br/>[[Authoritarianism]]<br/>[[Nasserism]]<br/>[[Nationalism]]<br/>[[Islamism]] {{small|(''de jure'', 1983–1985)}}","[[Arab nationalism]]<br/>[[Arab socialism]]<br/>[[Anti-communism]]<br/>[[Authoritarianism]]<br/>[[Nasserism]]<br/>[[Nationalism]]<br/>[[Islamism]] {{small|(''de jure'', 1983–1985)}}"
5496,ideology,"{{Nowrap|[[Islamism]]|ref| name=""sudantribune.com""|{{cite web|url=http://www.sudantribune.com/spip.php?mot137|title=Sudan Tribune: Plural news and views on Sudan|website=www.sudantribune.com|access-date=12 October 2018}}|</ref>|<br />[[Arab nationalism]]|ref| name=""sudantribune.com""|<br />[[Sufism]]<br />[[Social conservatism]]}} <br>[[Authoritarianism]]<br>[[Militarism]]<br>[[Anti-Americanism]]<br>[[Anti-Zionism]]<br>[[Populism]] <br />[[Arab nationalism]] <br />[[Sufism]]<br />[[Social conservatism]]","{{Nowrap|[[Islamism]]|ref| name=""sudantribune.com""|{{cite web|url=http://www.sudantribune.com/spip.php?mot137|title=Sudan Tribune: Plural news and views on Sudan|website=www.sudantribune.com|access-date=12 October 2018}}|</ref>|<br />[[Arab nationalism]]|ref| name=""sudantribune.com""|<br />[[Sufism]]<br />[[Social conservatism]]}} <br>[[Authoritarianism]]<br>[[Militarism]]<br>[[Anti-Americanism]]<br>[[Anti-Zionism]]<br>[[Populism]] <br />[[Arab nationalism]] <br />[[Sufism]]<br />[[Social conservatism]]"
5496,position,[[Far-right politics|Far-right]],[[Far-right politics|Far-right]]
6611,ideology,{{Nowrap|[[African nationalism]]<br>[[South Sudan]]ese [[nationalism]]}},{{Nowrap|[[African nationalism]]<br>[[South Sudan]]ese [[nationalism]]}}
4756,ideology,[[Sudan]]ese [[nationalism]]<br>[[Islamic democracy]]<br>[[Islamism]],[[Sudan]]ese [[nationalism]]<br>[[Islamic democracy]]<br>[[Islamism]]
4756,position,[[Centrism|Centre]] to [[Centre-right politics|centre-right]],[[Centrism|Centre]] to [[Centre-right politics|centre-right]]
4755,ideology,[[Liberalism]]<br />[[South Sudan|Southern autonomy]],[[Liberalism]]<br />[[South Sudan|Southern autonomy]]
6346,ideology,[[Khatmiyya]] Sufi Islamism,[[Khatmiyya]] Sufi Islamism
3728,ideology,[[Social democracy]]<br/>'''Before 2010''': <br/> {{Nowrap|[[Indo-Surinamese]] interests}},[[Social democracy]]<br/>'''Before 2010''': <br/> {{Nowrap|[[Indo-Surinamese]] interests}}
7183,ideology,[[Social democracy]]<br/>'''Historical''':<br/>[[Maroons|Maroon]] interests,[[Social democracy]]<br/>:<br/>[[Maroons|Maroon]] interests
7183,position,[[Centre-left]],[[Centre-left]]
3729,ideology,[[Liberalism]]<br/>[[Liberal conservatism]],[[Liberalism]]<br/>[[Liberal conservatism]]
3729,position,[[Centrism|Centre]] to [[Centre-right politics|centre-right]],[[Centrism|Centre]] to [[Centre-right politics|centre-right]]
8724,ideology,[[Javanese Surinamese|Javanese]] interests,[[Javanese Surinamese|Javanese]] interests
3731,ideology,{{Nowrap|[[Socialism of the 21st century]]<br/>[[Social democracy]]<br/>[[Left-wing nationalism]]<br/>[[Left-wing populism]]<br/>[[Market socialism]]<br/>'''Historical:'''<br/>[[Socialism]]}},{{Nowrap|[[Socialism of the 21st century]]<br/>[[Social democracy]]<br/>[[Left-wing nationalism]]<br/>[[Left-wing populism]]<br/>[[Market socialism]]<br/><br/>[[Socialism]]}}
3731,position,[[Centre-left politics|Centre-left]] to [[Left-wing politics|left-wing]],[[Centre-left politics|Centre-left]] to [[Left-wing politics|left-wing]]
5515,ideology,[[Social democracy]]<br/>[[Third Way]]<br/>[[Pluralism (political philosophy)|Pluralism]]<br/>[[Republicanism]]<br/>[[Parliamentary system|Parliamentarism]]<br/>'''Historical''':<br/>[[Afro-Surinamese]] interests<br/>[[Independence of Suriname|Surinamese independence]],[[Social democracy]]<br/>[[Third Way]]<br/>[[Pluralism (political philosophy)|Pluralism]]<br/>[[Republicanism]]<br/>[[Parliamentary system|Parliamentarism]]<br/>:<br/>[[Afro-Surinamese]] interests<br/>[[Independence of Suriname|Surinamese independence]]
5515,position,[[Centrism|Centre]] to [[Centre-left politics|centre-left]],[[Centrism|Centre]] to [[Centre-left politics|centre-left]]
5799,ideology,[[Social democracy]],[[Social democracy]]
5799,position,[[Centre-left]],[[Centre-left]]
6849,ideology,[[Social democracy]]<br/>[[Nationalism]],[[Social democracy]]<br/>[[Nationalism]]
3725,ideology,[[Reformism]]<br/>[[Populism]],[[Reformism]]<br/>[[Populism]]
5504,ideology,[[Javanese Surinamese]] interests,[[Javanese Surinamese]] interests
5504,position,[[Centrism|Centre]],[[Centrism|Centre]]
6076,ideology,{{Nowrap|[[Socialism]]<br>[[Marxism]]<br>[[Left-wing nationalism]]}},{{Nowrap|[[Socialism]]<br>[[Marxism]]<br>[[Left-wing nationalism]]}}
6076,position,[[Left-wing politics|Left-wing]] to [[far-left]],[[Left-wing politics|Left-wing]] to [[far-left]]
6853,ideology,[[Christian democracy]],[[Christian democracy]]
7182,ideology,[[Social democracy]]<br/>[[Labourism]],[[Social democracy]]<br/>[[Labourism]]
7182,position,[[Centre-left politics|Centre-left]],[[Centre-left politics|Centre-left]]
5800,ideology,{{Nowrap|[[Social democracy]]<br/>[[Third Way]]<br/>[[Populism]] <br/>[[Civic nationalism]] <br/>[[Social liberalism]]<br/>[[Labourism]]<br/>[[Progressivism]]<br/>[[Reformism]]<br/>'''Historical''':<br/>[[Indo-Surinamese]] civil rights}},{{Nowrap|[[Social democracy]]<br/>[[Third Way]]<br/>[[Populism]] <br/>[[Civic nationalism]] <br/>[[Social liberalism]]<br/>[[Labourism]]<br/>[[Progressivism]]<br/>[[Reformism]]<br/>:<br/>[[Indo-Surinamese]] civil rights}}
5800,position,[[Centrism|Centre]] to [[Centre-left politics|centre-left]],[[Centrism|Centre]] to [[Centre-left politics|centre-left]]
5558,ideology,[[Monarchism]]<br>[[Royalism]],[[Monarchism]]<br>[[Royalism]]
5559,ideology,[[African socialism]]<br>[[Nkrumaism]]<br>[[Pan-Africanism]],[[African socialism]]<br>[[Nkrumaism]]<br>[[Pan-Africanism]]
5559,position,[[Left-wing]],[[Left-wing]]
690,ideology,"{{ubl|class|=|nowrap|
 [[Liberal conservatism]]|ref| name=""Nordsieck""|{{cite web|url=http://www.parties-and-elections.eu/sweden.html|title=Sweden|website=Parties and Elections in Europe|first=Wolfram|last=Nordsieck|year=2018|access-date=31 August 2018}}|</ref>|<br>[[Green conservatism]]|ref|{{Cite web|url=https://sverigesradio.se/artikel/fokus-pa-gruvor-och-ny-karnkraft-i-moderaternas-miljopolitik|title=Fokus på gruvor och ny kärnkraft i Moderaternas miljöpolitik|first=Pontus|last=Mattsson|date=13 September 2021|via=sverigesradio}}|</ref>|ref|{{Cite web|url=https://corren.se/artikel/jpgpwn7j|title=Den gröna högerns renässans har nått Sverige|website=Corren}}|</ref>|ref|{{Cite web|url=https://www.svd.se/moderaterna-laddar-for-valet|title=Moderaterna laddar: ”En grön höger”|first=Peter|last=Wallberg|first2=Maria|last2=Davidsson|date=21 October 2021|via=SvD}}|</ref>|ref|{{Cite web|url=https://moderaterna.se/gronhoger|title=Grön höger – för minskade utsläpp och framtidens jobb|website=Nya Moderaterna}}|</ref>|<br>[[Economic liberalism]]|ref| name=""Slomp2011""|{{cite book|url=https://books.google.com/books?id=LmfAPmwE6YYC&pg=PA433|page=433|first=Hans|last=Slomp|publisher=ABC-CLIO|date=26 September 2011|title=Europe, A Political Profile: An American Companion to European Politics|isbn=978-0-313-39182-8}}|</ref>}} <br>[[Green conservatism]] <br>[[Economic liberalism]]","{{ubl|class|=|nowrap|
 [[Liberal conservatism]]|ref| name=""Nordsieck""|{{cite web|url=http://www.parties-and-elections.eu/sweden.html|title=Sweden|website=Parties and Elections in Europe|first=Wolfram|last=Nordsieck|year=2018|access-date=31 August 2018}}|</ref>|<br>[[Green conservatism]]|ref|{{Cite web|url=https://sverigesradio.se/artikel/fokus-pa-gruvor-och-ny-karnkraft-i-moderaternas-miljopolitik|title=Fokus på gruvor och ny kärnkraft i Moderaternas miljöpolitik|first=Pontus|last=Mattsson|date=13 September 2021|via=sverigesradio}}|</ref>|ref|{{Cite web|url=https://corren.se/artikel/jpgpwn7j|title=Den gröna högerns renässans har nått Sverige|website=Corren}}|</ref>|ref|{{Cite web|url=https://www.svd.se/moderaterna-laddar-for-valet|title=Moderaterna laddar: ”En grön höger”|first=Peter|last=Wallberg|first2=Maria|last2=Davidsson|date=21 October 2021|via=SvD}}|</ref>|ref|{{Cite web|url=https://moderaterna.se/gronhoger|title=Grön höger – för minskade utsläpp och framtidens jobb|website=Nya Moderaterna}}|</ref>|<br>[[Economic liberalism]]|ref| name=""Slomp2011""|{{cite book|url=https://books.google.com/books?id=LmfAPmwE6YYC&pg=PA433|page=433|first=Hans|last=Slomp|publisher=ABC-CLIO|date=26 September 2011|title=Europe, A Political Profile: An American Companion to European Politics|isbn=978-0-313-39182-8}}|</ref>}} <br>[[Green conservatism]] <br>[[Economic liberalism]]"
