partyfacts_id,source,position
8448,ideology,imperialism
8448,position,centre-right
1368,ideology,communism
1368,ideology,marxism-leninism
1368,position,far-left
5251,ideology,liberal conservatism
5251,position,right-wing
5253,ideology,liberalism in south africa
5253,ideology,protectionism
5253,ideology,opposition to immigration
5253,ideology,commonwealth of nations
5253,position,centre-right
5542,ideology,social democracy
5542,position,centre-left
5254,position,centre-right
5254,ideology,classical liberalism
5254,ideology,conservatism
5254,ideology,commonwealth of nations
5254,ideology,constitutional monarchy
5254,ideology,coloureds
6041,ideology,afrikaner nationalism
6041,ideology,conservatism
6041,ideology,self-determination
6041,ideology,anti-communism
6041,ideology,criticism of socialism
6041,ideology,christian nationalism
6041,position,right-wing
5554,ideology,social market economy
5554,ideology,demographics of sudan
5554,ideology,nationalism
5554,ideology,social liberalism
5554,ideology,progressivism
5554,ideology,new sudan
5554,ideology,socialism
5554,ideology,marxism-leninism
5554,position,centre-left
5554,position,left-wing
5554,position,far-left
2413,ideology,republicanism in spain
2413,ideology,social liberalism
2413,ideology,decentralization
2413,position,centre-left
8262,ideology,regionalism
8262,ideology,canarian nationalism
8262,ideology,liberalism
8262,ideology,federalism
8262,position,centre
8262,position,centre-right
841,ideology,right-wing populism
841,position,right-wing
8271,ideology,progressivism
8271,ideology,valencianism
8271,ideology,environmentalism
8271,position,left-wing
441,ideology,conservatism
441,ideology,christian democracy
441,position,centre-right
441,position,el país
441,position,right-wing
1671,ideology,basque nationalism
1671,ideology,left-wing nationalism
1671,ideology,abertzale left
1671,ideology,basque country independence
1671,ideology,socialism
1671,position,left-wing
1011,ideology,galician nationalism
1011,ideology,socialism
1011,ideology,left-wing nationalism
1011,ideology,eco-nationalism
1011,ideology,republicanism in spain
1011,ideology,feminism
1011,ideology,euroscepticism
1011,ideology,el país
1011,position,left-wing
8261,ideology,canarian nationalism
8261,position,centre
8357,ideology,catalan independence movement
8357,ideology,socialism
8357,ideology,feminism
8357,ideology,direct democracy
8357,ideology,anti-capitalism
8357,ideology,euroscepticism
8357,ideology,el país
8357,position,left-wing
8357,position,far-left
1248,position,centre
1248,position,centre-right
1248,ideology,centre
1248,ideology,liberalism
1248,ideology,christian democracy
1248,ideology,centre-right
1564,ideology,eco-socialism
1564,ideology,left-wing nationalism
1564,ideology,republicanism in spain
1564,ideology,federalism
1564,position,left-wing
6783,ideology,conservatism
6783,ideology,monarchism
6783,position,right-wing
3217,ideology,liberalism
3217,ideology,pro-europeanism
3217,position,centre
3217,position,the times
3217,position,centre-right
5623,ideology,valencianism
5623,ideology,progressivism
5623,ideology,republicanism
5623,ideology,republicanism in spain
5623,ideology,green politics
5623,position,left-wing
81,ideology,canarian nationalism
81,ideology,regionalism
81,ideology,centre
81,position,centre
81,position,european social survey
81,position,centre-right
984,ideology,christian democracy
984,ideology,federalism
984,position,centre
8651,ideology,galician nationalism
8651,ideology,liberalism
8651,ideology,christian democracy
8651,ideology,confederation
8651,position,centre
8814,ideology,conservatism
8814,ideology,christian democracy
8814,position,centre-right
5853,ideology,peripheral nationalism
4598,ideology,national conservatism
4598,ideology,catholic church and politics
4598,ideology,christian corporatism
4598,ideology,agrarianism
4598,ideology,distributism
4598,position,right-wing
6779,ideology,republicanism in spain
6779,ideology,progressivism
6779,ideology,federalism
6779,ideology,radical politics
6779,ideology,socialism
6779,position,centre-left
6779,position,left-wing
6781,ideology,conservatism
6781,ideology,monarchism
4795,ideology,catalan independence movement
4795,ideology,catalan nationalism
4795,ideology,liberalism
4795,ideology,conservative liberalism
4795,ideology,social democracy
4795,position,centre-right
139,ideology,catalan nationalism
139,ideology,populism
139,ideology,christian democracy
139,ideology,liberalism
139,ideology,conservatism
139,ideology,catalan independence movement
139,ideology,social democracy
139,position,centre
139,position,centre-right
4595,ideology,republicanism
4595,ideology,liberal conservatism
4595,position,centre-right
8031,ideology,democratic socialism
8031,ideology,eco-socialism
8031,ideology,regionalism
8031,position,left-wing
5873,ideology,democratic socialism
5873,ideology,environmentalism
5873,ideology,participatory democracy
5873,ideology,galician nationalism
5873,ideology,federalism
5873,position,left-wing
8637,ideology,green politics
8637,ideology,eco-socialism
8637,ideology,ecofeminism
8637,position,centre-left
8637,position,left-wing
8032,ideology,progressivism
8032,ideology,valencianism
8032,ideology,environmentalism
8032,position,left-wing
848,ideology,catalan independence movement
848,ideology,eco-nationalism
848,ideology,left-wing nationalism
848,ideology,republicanism
848,ideology,democratic socialism
848,ideology,social democracy
848,ideology,regionalism
848,ideology,federalism
848,position,centre-left
848,position,left-wing
1643,ideology,peripheral nationalism
5668,ideology,basque country independence
5668,ideology,left-wing nationalism
5668,ideology,abertzale left
5668,ideology,socialism
5668,position,left-wing
5668,position,far-left
1324,position,centre-left
1324,ideology,basque nationalism
1324,ideology,basque country independence
1324,ideology,social democracy
1326,ideology,socialism
1326,ideology,basque nationalism
1326,position,left-wing
5778,ideology,authoritarian conservatism
5778,ideology,para-fascism
5778,ideology,francoist spain
5778,ideology,traditionalism (spain)
5778,ideology,national catholicism
5778,ideology,cambridge
5778,ideology,new york city
5778,ideology,cambridge university press
5778,ideology,corporate statism
5778,ideology,sage publishing
5778,ideology,spanish nationalism
5778,ideology,abc-clio
5778,ideology,falangism
5778,ideology,totalitarianism
5778,ideology,class collaboration
5778,ideology,land reform
5778,ideology,national syndicalism
5778,ideology,university of california press
5778,ideology,anti-clericalism
5778,position,far-right
9087,ideology,autonomism (political doctrine)
9087,ideology,regionalism
9087,ideology,liberalism
9087,ideology,pro-europeanism
9087,position,centre
9087,position,centre-right
8358,ideology,basque nationalism
8358,ideology,progressivism
8358,ideology,regionalism
8358,ideology,social democracy
8358,ideology,environmentalism
8358,ideology,christian democracy
8358,position,centre
8358,position,centre-left
473,ideology,abertzale left
473,position,far-left
1141,ideology,revolutionary socialism
1141,ideology,communism
1141,ideology,left-wing nationalism
1141,ideology,feminism
1141,ideology,anti-capitalism
1141,ideology,internationalism
1260,ideology,eco-socialism
1260,ideology,regionalism
1260,position,left-wing
6776,ideology,liberalism
6776,ideology,monarchism
6776,ideology,progressivism
6782,ideology,liberalism
6782,ideology,monarchism
6782,position,centre-left
4593,ideology,republicanism in spain
4593,ideology,anti-clericalism
4593,ideology,anti-fascism
4593,ideology,social liberalism
4593,ideology,social democracy
4593,position,centre-left
247,ideology,communism
247,ideology,socialism
247,ideology,republicanism in spain
247,position,left-wing
247,position,far-left
6777,ideology,liberalism
6777,ideology,conservative liberalism
6777,ideology,monarchism
6777,position,centre
7011,ideology,communism
7011,ideology,republicanism in spain
7011,ideology,federalism in spain
7011,position,far-left
4592,ideology,catalan nationalism
4592,ideology,conservatism
4592,ideology,liberalism
4592,ideology,christian democracy
4592,ideology,monarchism
2457,ideology,green politics
2455,ideology,environmentalism
2455,ideology,humanism
8395,ideology,green politics
8395,ideology,direct democracy
8395,ideology,anti-globalization movement
8395,ideology,progressivism
8395,ideology,republicanism
8395,ideology,federalism
8395,position,left-wing
8395,position,el país
611,ideology,basque nationalism
611,ideology,separatism
611,ideology,progressivism
611,position,big tent
4587,ideology,republicanism in spain
4587,ideology,social liberalism
4587,ideology,autonomism (political doctrine)
3219,ideology,animal welfare
3219,ideology,animal rights
3219,ideology,social justice
3219,position,centre-left
946,ideology,regionalism
946,ideology,conservatism
946,position,centre
946,position,centre-right
8186,ideology,communism
8186,ideology,marxism-leninism
8186,ideology,feminism
8186,ideology,republicanism in spain
8186,ideology,proletarian internationalism
8186,ideology,federalism
8186,position,far-left
8185,ideology,communism
8185,ideology,marxism-leninism
8185,ideology,euroscepticism
8185,ideology,internationalism
8185,ideology,anti-capitalism
8185,position,far-left
4600,ideology,republicanism
4600,ideology,centre
4600,ideology,anti-communism
4600,position,centre
531,ideology,eurocommunism
531,ideology,revolutionary socialism
531,ideology,democratic socialism
531,ideology,post-communism
531,position,left-wing
2456,ideology,marxism-leninism
2456,ideology,maoism
2456,ideology,anti-fascism
2456,ideology,federalism
2456,position,far-left
206,ideology,christian democracy
206,position,centre-right
5749,ideology,republicanism
5749,ideology,progressivism
5749,ideology,classical radicalism
5749,position,centre-left
6778,ideology,progressivism
6778,ideology,republicanism in spain
6778,position,centre-left
366,position,centre-right
366,ideology,classical liberalism
366,ideology,conservative liberalism
6774,ideology,monarchism
6774,ideology,centralisation
6774,ideology,liberal conservatism
6774,position,centre-right
6780,ideology,liberalism
6780,ideology,monarchism
6780,position,centre
6780,position,centre-left
6455,ideology,liberalism
6455,ideology,autonomism (political doctrine)
6455,position,centre
5751,ideology,liberalism
5751,ideology,economic liberalism
5751,ideology,constitutional monarchy
5751,ideology,centralisation
5751,position,centre
5751,position,centre-right
1637,ideology,basque nationalism
1637,ideology,christian democracy
1637,ideology,conservative liberalism
1637,ideology,social democracy
1637,position,centre
5750,ideology,social liberalism
5750,ideology,progressivism
5750,ideology,federalism
5750,ideology,anti-clericalism
5750,position,centre-left
7108,ideology,republicanism in spain
7108,ideology,liberalism
7108,ideology,secularism
7108,position,centre
4591,ideology,republicanism
4591,ideology,classical radicalism
4591,ideology,anti-clericalism
4591,ideology,social democracy
4591,position,left-wing
5748,ideology,progressivism
5748,ideology,classical radicalism
5748,ideology,republicanism in spain
5748,ideology,secularism
5748,ideology,social liberalism
5748,ideology,catalan nationalism
5748,ideology,mutualism (movement)
5748,position,left-wing
4590,ideology,republicanism in spain
4590,ideology,liberalism
4590,ideology,classical radicalism
4590,ideology,anti-clericalism
4590,ideology,labour movement
4590,ideology,pragmatism
4590,ideology,classical liberalism
4590,ideology,political moderate
4590,position,left-wing
4590,position,centre
4590,position,centre-right
1338,ideology,social democracy
1338,position,centre-left
6632,ideology,social democracy
